"watch_id","date_time_iso","date_","time_","year_date","month_date","day_date","hour_time","day_of_week","title","video_URL","channel_name","channel_url","video_status","is_available","video_length_str","video_length_secs"
412,"2022-10-26 13:44:55.868","2022-10-26","13:44:55.868000",2022,10,26,13,2,he looks soooo good!,https://www.youtube.com/watch?v=WKFwz6gJAs4,"","",Available,1,"00:00:48","48"
413,"2022-10-26 13:43:54.045","2022-10-26","13:43:54.045000",2022,10,26,13,2,Women Leave RELATIONSHIPS,https://www.youtube.com/watch?v=jwh7KBtmzUo,JustPearlyThoughts,https://www.youtube.com/channel/UCyiUyUPbE2jP9mdOm9LtGDw,Available,1,"00:01:00","60"
414,"2022-10-26 13:42:54.707","2022-10-26","13:42:54.707000",2022,10,26,13,2,Phil Hellmuth Learned Something,https://www.youtube.com/watch?v=3-TRzAoDbwk,GGPoker,https://www.youtube.com/channel/UCJPnb9ricOOYLFSlotSfOng,Available,1,"00:00:42","42"
415,"2022-10-26 13:41:43.766","2022-10-26","13:41:43.766000",2022,10,26,13,2,Let's pull out our cooking utensils #shorts #jimmyfallon #charlieputh,https://www.youtube.com/watch?v=rNt2RFQTXoA,Bests of TV Shows,https://www.youtube.com/channel/UCppMxZZ3lIJV2AXQaN5gOPw,Available,1,"00:01:00","60"
416,"2022-10-26 13:41:01.922","2022-10-26","13:41:01.922000",2022,10,26,13,2,Khabib's father grappling with Islam Makhachev #islammakhachev #shorts,https://www.youtube.com/watch?v=xyvxZAooN5A,sk mma,https://www.youtube.com/channel/UC5b0n4Ip-wMstZEDJ9vlTvA,Available,1,"00:00:49","49"
417,"2022-10-26 13:40:24.252","2022-10-26","13:40:24.252000",2022,10,26,13,2,"Cavitation in Bottle at 82,000fps #shorts",https://www.youtube.com/watch?v=xM6zdim0yk4,The Slow Mo Guys,https://www.youtube.com/channel/UCUK0HBIBWgM2c4vsPhkYY4w,Available,1,"00:00:38","38"
418,"2022-10-26 13:40:16.033","2022-10-26","13:40:16.033000",2022,10,26,13,2,KSI Girlfriend joke | Sidemen | jjolatunji,https://www.youtube.com/watch?v=VMVY_6nplLA,The Flying Wolf,https://www.youtube.com/channel/UC6rH8skWJwjJAePjftkrFgw,Available,1,"00:00:12","12"
419,"2022-10-26 13:39:32.596","2022-10-26","13:39:32.596000",2022,10,26,13,2,The Secret to Climbing the Crocodile boulder #shorts,https://www.youtube.com/watch?v=2J_6V25WG0o,rockentry,https://www.youtube.com/channel/UC_Vh9oXcLZs6YRaAEC9zhIw,Available,1,"00:00:48","48"
420,"2022-10-26 13:38:31.222","2022-10-26","13:38:31.222000",2022,10,26,13,2,Logan Paul gets TOLD he won 0 ROUNDs vs Floyd Mayweather 😭 ft. Andrew Schultz,https://www.youtube.com/watch?v=zoPQ95bTn_I,Kombat Culture,https://www.youtube.com/channel/UCa20BsoGy8bARrVxw2eq_Zw,Available,1,"00:00:47","47"
421,"2022-10-26 13:38:30.941","2022-10-26","13:38:30.941000",2022,10,26,13,2,Rumble   SteveWillDoIt   Sizzle 2   YT,https://www.youtube.com/watch?v=dVgNU9x7GJc,"","",Available,1,"00:00:28","28"
422,"2022-10-26 13:37:10.724","2022-10-26","13:37:10.724000",2022,10,26,13,2,The Professor is one of the best basketball players ever! 🔥,https://www.youtube.com/watch?v=GjH30QzRgCs,Omar Raja - ESPN,https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ,Available,1,"00:00:56","56"
423,"2022-10-26 13:35:59.475","2022-10-26","13:35:59.475000",2022,10,26,13,2,How I Did This INSANE Swinging Challenge 😱 #parkour #story #shorts,https://www.youtube.com/watch?v=UlvQX0QypcI,Calen Chan,https://www.youtube.com/channel/UCBF8RBoAXR_m0yWfjuO1lvQ,Available,1,"00:00:50","50"
424,"2022-10-26 13:35:56.663","2022-10-26","13:35:56.663000",2022,10,26,13,2,I am a chess god#shorts #chess #shortvideo,https://www.youtube.com/watch?v=aQV1b1mA-wc,GoldAsh,https://www.youtube.com/channel/UC9zlILOgNhrB5NX9QbzM2nA,Available,1,"00:00:15","15"
425,"2022-10-26 13:35:37.926","2022-10-26","13:35:37.926000",2022,10,26,13,2,How you Eatin #DoItLikeBaby,https://www.youtube.com/watch?v=rkITkpn7kis,Lil Baby Official 4PF,https://www.youtube.com/channel/UCVS88tG_NYgxF6Udnx2815Q,Available,1,"00:00:16","16"
426,"2022-10-26 13:34:40.540","2022-10-26","13:34:40.540000",2022,10,26,13,2,Dr Andrew Huberman - Chocolate VS Cocaine Dopamine Increase,https://www.youtube.com/watch?v=sf1GwNXJgSc,Eternal Motivation,https://www.youtube.com/channel/UC746NWu6ie8HrShpimY-Fgg,Available,1,"00:00:55","55"
427,"2022-10-26 13:33:38.063","2022-10-26","13:33:38.063000",2022,10,26,13,2,"Giving Strangers $10,000 If They Watch My Money",https://www.youtube.com/watch?v=57AoEm66EZM,MrBeast Shorts,https://www.youtube.com/channel/UC4-79UOlP48-QNGgCko5p2g,Available,1,"00:00:44","44"
428,"2022-10-26 13:32:48.849","2022-10-26","13:32:48.849000",2022,10,26,13,2,Mike Tyson surprising people😂😂,https://www.youtube.com/watch?v=Q34NSnotxF0,Wake up Warrior,https://www.youtube.com/channel/UCLSejDJp5w7je7s1Yew4N6A,Available,1,"00:00:37","37"
429,"2022-10-26 13:32:05.147","2022-10-26","13:32:05.147000",2022,10,26,13,2,Islam Makhachev believes that he can outwrestle Jordan Burroughs #shorts #mma #funny #sports,https://www.youtube.com/watch?v=Yuq3tqFQ6g4,Spoiled Seeds,https://www.youtube.com/channel/UCBlIFMZEnN7pAicfI6LPPDQ,Available,1,"00:00:35","35"
430,"2022-10-26 13:32:04.859","2022-10-26","13:32:04.859000",2022,10,26,13,2,💰 Every Canadian play this game💰,https://www.youtube.com/watch?v=PyUxlocdtek,"","",Available,1,NOT FOUND,-1
431,"2022-10-26 13:30:38.984","2022-10-26","13:30:38.984000",2022,10,26,13,2,"17-Year-Old Student Pilot Lands Plane without Landing Gear",https://www.youtube.com/watch?v=UEpd3l0sxPc,"4viator",https://www.youtube.com/channel/UCKskn9-xxLWkTYl8Ta1c0ng,Available,1,"00:00:40","40"
432,"2022-10-26 13:30:08.224","2022-10-26","13:30:08.224000",2022,10,26,13,2,"24 year old Khabib predicting his retirement #khabib #shorts",https://www.youtube.com/watch?v=ICwAapOurGQ,sk mma,https://www.youtube.com/channel/UC5b0n4Ip-wMstZEDJ9vlTvA,Available,1,"00:00:21","21"
433,"2022-10-26 13:03:15.142","2022-10-26","13:03:15.142000",2022,10,26,13,2,This Is The Poker Amateur Who Broke Phil Hellmuth ♠️ PokerStars,https://www.youtube.com/watch?v=mDUkaA1WI2o,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,Available,1,"00:20:18","1218"
434,"2022-10-26 13:01:44.830","2022-10-26","13:01:44.830000",2022,10,26,13,2,Islam Makhachev Meets his real Father and President of Dagestan,https://www.youtube.com/watch?v=cIrqbOg4sq0,The MMA Factory,https://www.youtube.com/channel/UC2lCqETGJhmbqixtMjJUMiA,Available,1,NOT FOUND,-1
435,"2022-10-26 12:46:07.825","2022-10-26","12:46:07.825000",2022,10,26,12,2,"I Won BIG Playing Poker with MrBeast & Ludwig (ft. Hellmuth, Dwan, Ninja, xQc and more)",https://www.youtube.com/watch?v=y2Yf8rL3k8U,BotezLive,https://www.youtube.com/channel/UCAn8NrZ-J4CRfwodajqFYoQ,Available,1,"00:14:06","846"
436,"2022-10-26 12:33:47.021","2022-10-26","12:33:47.021000",2022,10,26,12,2,Andrew Tate vs Logan Paul?  Will Tate do BJJ? | UFC 280,https://www.youtube.com/watch?v=pYnDBSMMaGk,Sean O'Malley,https://www.youtube.com/channel/UC1VIpppddhgA9JpePz0vZbA,Available,1,"01:46:53","6413"
437,"2022-10-26 12:26:32.767","2022-10-26","12:26:32.767000",2022,10,26,12,2,"The Disturbing Truth about Taylor Swift Anti-Hero, Adidas Dropping Kanye West, Your Rent $$$, & More",https://www.youtube.com/watch?v=UJiSVySiTfo,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:14:03","843"
438,"2022-10-26 02:10:42.014","2022-10-26","02:10:42.014000",2022,10,26,2,2,Made a Fan Girls Dream Come True!,https://www.youtube.com/watch?v=Kpu6xPhADtc,NELK,https://www.youtube.com/channel/UCkhxWF5CTMUgxneqAFP96LQ,Available,1,"00:19:57","1197"
439,"2022-10-26 00:51:46.734","2022-10-26","00:51:46.734000",2022,10,26,0,2,Can a League of Legends pro learn Melee in a day? | WASHED EPISODE 1 | SSBM,https://www.youtube.com/watch?v=J8kPfRG6BFk,Griefed,https://www.youtube.com/channel/UCHOoo8a_T9qfVdA554YRjog,Available,1,"00:20:36","1236"
440,"2022-10-25 21:43:56.799","2022-10-25","21:43:56.799000",2022,10,25,21,1,Fortnite | Frolic (Official Fortnite Music Video) Hatsune Miku Levan Polkka Dance,https://www.youtube.com/watch?v=ayKRQUuGOio,RageQuit Bitt,https://www.youtube.com/channel/UCrljEdiA9Y_k036-OSCZRnA,Available,1,"00:01:54","114"
441,"2022-10-25 21:31:28.679","2022-10-25","21:31:28.679000",2022,10,25,21,1,If YouTube Polyglots Were Honest,https://www.youtube.com/watch?v=7L9Uia16zjA,Language Simp,https://www.youtube.com/channel/UCYNyKRHBzd7UPRUtDhofUKg,Available,1,"00:03:40","220"
442,"2022-10-25 21:28:43.112","2022-10-25","21:28:43.112000",2022,10,25,21,1,https://www.youtube.com/watch?v=TM6pnW0K1Kg,https://www.youtube.com/watch?v=TM6pnW0K1Kg,"","",Unavailable,0,NOT FOUND,-1
443,"2022-10-25 21:27:21.711","2022-10-25","21:27:21.711000",2022,10,25,21,1,Mr Beast Talking About How His Old Crew Changed Him,https://www.youtube.com/watch?v=S1o-PW0yuRY,coscorrodrift,https://www.youtube.com/channel/UCMwkvIenW1NBPlcipr7l1Dg,Available,1,"00:03:06","186"
444,"2022-10-25 21:20:25.970","2022-10-25","21:20:25.970000",2022,10,25,21,1,Khabib Nurmagomedov doesn't understand British accent,https://www.youtube.com/watch?v=-I7yIBKyggc,EliteCut,https://www.youtube.com/channel/UCjqXzVkLqdWAVV3pp3BBsxQ,Available,1,"00:02:04","124"
445,"2022-10-25 21:19:39.163","2022-10-25","21:19:39.163000",2022,10,25,21,1,"Is this the ""Perfect"" Detective Map? [PLAY ALONG]",https://www.youtube.com/watch?v=urO0daqDgss,GeoWizard,https://www.youtube.com/channel/UCW5OrUZ4SeUYkUg1XqcjFYA,Available,1,"00:26:46","1606"
446,"2022-10-25 17:07:10.873","2022-10-25","17:07:10.873000",2022,10,25,17,1,Khabib Nurmagomedov on fighting McGregor again & relationship with Dana White!,https://www.youtube.com/watch?v=Hk3X_QNWSd8,FULL SEND PODCAST,https://www.youtube.com/channel/UChPuCAEXg7iYkVNjQY1NGYg,Available,1,"00:55:28","3328"
447,"2022-10-25 17:03:18.545","2022-10-25","17:03:18.545000",2022,10,25,17,1,Khabib Nurmagomedov on raising his kids,https://www.youtube.com/watch?v=cWwDToyK8Ic,EliteCut,https://www.youtube.com/channel/UCjqXzVkLqdWAVV3pp3BBsxQ,Available,1,"00:03:45","225"
448,"2022-10-25 16:56:33.511","2022-10-25","16:56:33.511000",2022,10,25,16,1,Coach Khabib Cam: Nurmagomedov reacts to Islam Makhachev's UFC fights | UFC 280 | BT Sport,https://www.youtube.com/watch?v=tH-Qa2Hxyd4,BT Sport,https://www.youtube.com/channel/UC4i_9WvfPRTuRWEaWyfKuFw,Available,1,"00:05:55","355"
449,"2022-10-25 16:32:55.141","2022-10-25","16:32:55.141000",2022,10,25,16,1,The History of Gordon Ryan | The GREATEST Of All Time in Grappling,https://www.youtube.com/watch?v=Wmc_A3OUlKY,Resenha BJJ,https://www.youtube.com/channel/UCzXnpyaEPI4PVCCzCV_lJAQ,Available,1,"00:19:49","1189"
450,"2022-10-25 14:55:30.242","2022-10-25","14:55:30.242000",2022,10,25,14,1,Across The Pond | Harry Mack Guerrilla Bars 28 London,https://www.youtube.com/watch?v=p35SaNP9Gxw,Harry Mack,https://www.youtube.com/channel/UC59ZRYCHev_IqjUhremZ8Tg,Available,1,"00:17:51","1071"
451,"2022-10-25 14:55:09.232","2022-10-25","14:55:09.232000",2022,10,25,14,1,Kanye 'Ye' West Interview | Lex Fridman Podcast #332,https://www.youtube.com/watch?v=4AWLcxTGZPA,Lex Fridman,https://www.youtube.com/channel/UCSHZKyawb77ixDdsGog4iWA,Available,1,"02:26:30","8790"
452,"2022-10-25 14:09:58.721","2022-10-25","14:09:58.721000",2022,10,25,14,1,I Ruined a Jiu-Jitsu Tournament!,https://www.youtube.com/watch?v=Dftinsq9wyQ,Danny Mullen,https://www.youtube.com/channel/UCnyxus3H0_-F8Q6gQTkg41g,Available,1,"00:30:03","1803"
453,"2022-10-25 13:14:52.849","2022-10-25","13:14:52.849000",2022,10,25,13,1,"It's Worse Than You Thought. Belle Delphine, Kool Kid Kanye, Recycling is BS, Voter Intimidation, &",https://www.youtube.com/watch?v=AmiBVndkGxA,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:14:47","887"
454,"2022-10-25 13:14:16.526","2022-10-25","13:14:16.526000",2022,10,25,13,1,Khabib REACTS To Islam Makhachev VS Charles Oliveira UFC 280 FULL FIGHT,https://www.youtube.com/watch?v=o11S6gEPp6M,MMA Streak,https://www.youtube.com/channel/UCBiVQLAN-Kr0kS8DJ5P7CnA,Available,1,"00:08:01","481"
455,"2022-10-25 13:11:20.566","2022-10-25","13:11:20.566000",2022,10,25,13,1,"Sean Brady’s wife is jacked! When he’s in fight camp,so is she! Ufc 280 Abu Dhabi! (PART 1)",https://www.youtube.com/watch?v=ULPVG8PZuOk,Seanbradymma,https://www.youtube.com/channel/UCLgPTlE3h3Sn_7phvS3-vdg,Available,1,"00:21:36","1296"
456,"2022-10-25 13:10:32.705","2022-10-25","13:10:32.705000",2022,10,25,13,1,Islam Makhachev sends a message to Israel Adesanya following UFC 280 win,https://www.youtube.com/watch?v=fYspBffzCw8,XcellentMMA,https://www.youtube.com/channel/UCT1HijcLLn_LbbNG75zeqAQ,Available,1,"00:01:45","105"
457,"2022-10-25 13:04:59.496","2022-10-25","13:04:59.496000",2022,10,25,13,1,Call of Duty 20 : Modern Warfare 2 (2),https://www.youtube.com/watch?v=FGKByom93uA,videogamedunkey,https://www.youtube.com/channel/UCsvn_Po0SmunchJYOWpOxMg,Available,1,"00:05:31","331"
458,"2022-10-25 02:10:08.095","2022-10-25","02:10:08.095000",2022,10,25,2,1,Law & Order: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=DNy6F7ZwX8I,LastWeekTonight,https://www.youtube.com/channel/UC3XTzVzaHQEd30rQbuvCtTQ,Available,1,"00:27:29","1649"
459,"2022-10-25 02:08:57.374","2022-10-25","02:08:57.374000",2022,10,25,2,1,Andrew Tate Invites Sean O'Malley to ROMANIA,https://www.youtube.com/watch?v=CNLJ8b5vqTQ,Sean O'Malley,https://www.youtube.com/channel/UC1VIpppddhgA9JpePz0vZbA,Available,1,"00:00:25","25"
460,"2022-10-25 02:08:16.227","2022-10-25","02:08:16.227000",2022,10,25,2,1,Anna Cramling Gets Checkmated in 4 Moves #shorts,https://www.youtube.com/watch?v=EOIk0wEzwzs,Anna Cramling,https://www.youtube.com/channel/UCOVfq3NNYjlYCz1iou69FwQ,Available,1,"00:00:31","31"
461,"2022-10-25 02:08:13.775","2022-10-25","02:08:13.775000",2022,10,25,2,1,Joe Rogan Teaches Jiu Jitsu,https://www.youtube.com/watch?v=q5D0Elqjqqg,Rogan Shorts,https://www.youtube.com/channel/UC9dbJfyzwduvCb0AFafPPkw,Available,1,"00:00:39","39"
462,"2022-10-25 02:07:33.811","2022-10-25","02:07:33.811000",2022,10,25,2,1,Kanye 'Ye' West on the Holocaust,https://www.youtube.com/watch?v=60RFIF9y8fY,Lex Clips,https://www.youtube.com/channel/UCJIfeSCssxSC_Dhc5s7woww,Available,1,"00:11:19","679"
463,"2022-10-24 19:06:28.767","2022-10-24","19:06:28.767000",2022,10,24,19,0,HOW DOES IT KEEP GETTING WORSE?!,https://www.youtube.com/watch?v=DUdo0T5Zl9g,HasanAbi,https://www.youtube.com/channel/UCtoaZpBnrd0lhycxYJ4MNOQ,Available,1,"01:26:07","5167"
464,"2022-10-24 18:45:40.868","2022-10-24","18:45:40.868000",2022,10,24,18,0,Parkour vs URBAN CLIMBING WALL 🇬🇧,https://www.youtube.com/watch?v=c-tTzxojobM,STORROR,https://www.youtube.com/channel/UCdPui8EYr_sX6q1xNXCRPXg,Available,1,"00:19:47","1187"
465,"2022-10-24 18:29:24.502","2022-10-24","18:29:24.502000",2022,10,24,18,0,My New Best Friend.,https://www.youtube.com/watch?v=p3JWlh77q-Q,Ludwig,https://www.youtube.com/channel/UCrPseYLGpNygVi34QpGNqpA,Available,1,"00:17:52","1072"
466,"2022-10-24 16:59:39.662","2022-10-24","16:59:39.662000",2022,10,24,16,0,Fullstack React GraphQL TypeScript Tutorial,https://www.youtube.com/watch?v=I6ypD7qv3Z8,Ben Awad,https://www.youtube.com/channel/UC-8QAzbLcRglXeN_MY9blyw,Available,1,"13:59:03","50343"
467,"2022-10-24 16:58:36.677","2022-10-24","16:58:36.677000",2022,10,24,16,0,What to ask a potential therapist (from a therapist),https://www.youtube.com/watch?v=oim1lcHyYYg,PRGRS Therapy,https://www.youtube.com/channel/UCoXBhb75g4o_flR0rMs2i_g,Available,1,"00:11:14","674"
468,"2022-10-24 16:43:17.908","2022-10-24","16:43:17.908000",2022,10,24,16,0,Bolsonaro: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=uySgklnlX3Y,LastWeekTonight,https://www.youtube.com/channel/UC3XTzVzaHQEd30rQbuvCtTQ,Available,1,"00:19:37","1177"
469,"2022-10-24 13:38:09.949","2022-10-24","13:38:09.949000",2022,10,24,13,0,BACK TO THE MOST RACIST TOWN IN AMERICA?,https://www.youtube.com/watch?v=MIfnam73paI,HasanAbi,https://www.youtube.com/channel/UCtoaZpBnrd0lhycxYJ4MNOQ,Available,1,"00:14:14","854"
470,"2022-10-24 13:33:32.357","2022-10-24","13:33:32.357000",2022,10,24,13,0,"21 News Stories You Missed Last Week | Amouranth, Adriana Chechik, Try Guys, Kanye West, Alex Jones",https://www.youtube.com/watch?v=mt_NzSHeooA,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:02:08","128"
471,"2022-10-24 12:50:22.105","2022-10-24","12:50:22.105000",2022,10,24,12,0,SIDEMEN FORFEIT BLIND DATE,https://www.youtube.com/watch?v=CpSSvXbCjdo,Sidemen,https://www.youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw,Available,1,"00:41:06","2466"
472,"2022-10-24 12:49:38.316","2022-10-24","12:49:38.316000",2022,10,24,12,0,UFC 280 HIGHLIGHTS - PART -2,https://www.youtube.com/watch?v=feHyGSXVGD8,Wrestle Talkies,https://www.youtube.com/channel/UCGRiys8OFcpgB6cf9hsbxVQ,Available,1,"00:01:04","64"
473,"2022-10-24 12:48:07.112","2022-10-24","12:48:07.112000",2022,10,24,12,0,UFC 280 - Islam Makhachev vs. Charles Oliveira - Fight - Live Reaction,https://www.youtube.com/watch?v=TZ9bnfn7n5Y,Edo Bravo,https://www.youtube.com/channel/UCallrh235wk37kPN56I46JQ,Available,1,"00:01:11","71"
474,"2022-10-24 12:46:49.510","2022-10-24","12:46:49.510000",2022,10,24,12,0,SNEAKO and JiDion Got Into A Fight,https://www.youtube.com/watch?v=rAlDD73MZl0,Stewie Guy,https://www.youtube.com/channel/UCX0oR-UbSdViYbyzgHqGQgw,Available,1,"00:01:19","79"
475,"2022-10-24 12:45:10.675","2022-10-24","12:45:10.675000",2022,10,24,12,0,Petr Yan receives standing ovation from fans after Sean O'Malley loss,https://www.youtube.com/watch?v=X5StcfMTR6I,XcellentMMA,https://www.youtube.com/channel/UCT1HijcLLn_LbbNG75zeqAQ,Available,1,"00:01:41","101"
476,"2022-10-24 12:44:52.240","2022-10-24","12:44:52.240000",2022,10,24,12,0,Dana White Post-Fight Press Conference | UFC 280,https://www.youtube.com/watch?v=HZICRjgTX6c,UFC - Ultimate Fighting Championship,https://www.youtube.com/channel/UCvgfXK4nTYKudb0rFR6noLA,Available,1,"00:14:22","862"
477,"2022-10-24 12:42:21.998","2022-10-24","12:42:21.998000",2022,10,24,12,0,Daniel Cormier Reacts to INSANE CONTROVERSY in Sean O'malley vs Petr Yan at UFC 280,https://www.youtube.com/watch?v=Mf-pGwN0r9o,Daniel Cormier Clips,https://www.youtube.com/channel/UCxpRUy5CLfDiKp_cF-bK6-A,Available,1,"00:02:17","137"
478,"2022-10-24 12:40:03.604","2022-10-24","12:40:03.604000",2022,10,24,12,0,McGregor Drops Sparring Partner & Breaks Sparring Protocols,https://www.youtube.com/watch?v=klBGmm6lZ2Q,Gabriel Varga,https://www.youtube.com/channel/UCTlMUs5IIlBZQGkYMScUFyQ,Available,1,"00:05:30","330"
479,"2022-10-24 12:39:41.229","2022-10-24","12:39:41.229000",2022,10,24,12,0,Closed Guard Passing Guide | BJJ Fundamentals,https://www.youtube.com/watch?v=nAEWx5bsv0g,Jordan Teaches Jiujitsu,https://www.youtube.com/channel/UCexKjyhZ5EvBTWyg6U6e5Og,Available,1,"00:08:04","484"
480,"2022-10-24 12:28:09.582","2022-10-24","12:28:09.582000",2022,10,24,12,0,Khabib reacts to Sean O’Malley’s split decision victory over Petr Yan at UFC 280,https://www.youtube.com/watch?v=yMNGqsozoa4,Red Corner MMA,https://www.youtube.com/channel/UCX4Mc5c5eqKtGvfNl--vrSQ,Available,1,"00:00:37","37"
481,"2022-10-24 02:25:50.392","2022-10-24","02:25:50.392000",2022,10,24,2,0,"Israel Adesanya in ""random gym fight by miscommunication""",https://www.youtube.com/watch?v=O_bByJnplxw,TheMacLife,https://www.youtube.com/channel/UC789h3eqw0H1HqGmIsI26OA,Available,1,"00:01:12","72"
482,"2022-10-24 02:24:45.863","2022-10-24","02:24:45.863000",2022,10,24,2,0,Petr Yan sneaks up on Alexander Volkanovski & wrestles him,https://www.youtube.com/watch?v=4_YECqIkHXI,XcellentMMA,https://www.youtube.com/channel/UCT1HijcLLn_LbbNG75zeqAQ,Available,1,"00:01:47","107"
483,"2022-10-24 02:20:47.424","2022-10-24","02:20:47.424000",2022,10,24,2,0,"BIG NEWS: ""Things No One Noticed About Charles Oliveira vs Islam Makhachev""",https://www.youtube.com/watch?v=paaEtFTui10,Genial MMA,https://www.youtube.com/channel/UCfgfnqnuojLypPM6fVdCozA,Available,1,"00:08:14","494"
484,"2022-10-24 02:15:21.816","2022-10-24","02:15:21.816000",2022,10,24,2,0,"Joe Rogan GOES OFF on Judges after Yan vs O'Malley! UFC 280 Breakdown, Oliveira vs Makhachev.",https://www.youtube.com/watch?v=b_u0ebBxDWE,Young 'n' Faded MMA Society,https://www.youtube.com/channel/UCWKDCb6pRb3iXWE0MbFNx7A,Available,1,"00:08:15","495"
485,"2022-10-24 01:59:20.507","2022-10-24","01:59:20.507000",2022,10,24,1,0,The Kanye 'Ye' West Interview With Piers Morgan,https://www.youtube.com/watch?v=L63Jt6__aGw,Piers Morgan Uncensored,https://www.youtube.com/channel/UCatt7TBjfBkiJWx8khav_Gg,Available,1,"01:40:02","6002"
486,"2022-10-24 01:47:07.327","2022-10-24","01:47:07.327000",2022,10,24,1,0,I Lived With The World's Largest Roommate For 24 Hours,https://www.youtube.com/watch?v=vn3pqUcYhzk,Max Fosh,https://www.youtube.com/channel/UCb31gOY6OD8ES0zP8M0GhAw,Available,1,"00:12:07","727"
487,"2022-10-24 01:43:25.692","2022-10-24","01:43:25.692000",2022,10,24,1,0,https://www.youtube.com/watch?v=pCMIU_Wf3fU,https://www.youtube.com/watch?v=pCMIU_Wf3fU,"","",Unavailable,0,NOT FOUND,-1
488,"2022-10-24 00:11:38.914","2022-10-24","00:11:38.914000",2022,10,24,0,0,"The most French way to say ""red"" you'll ever hear",https://www.youtube.com/watch?v=FoRhWfPZpPo,Lingualizer,https://www.youtube.com/channel/UCpeSv0N9tbe2V5fLMVrlodA,Available,1,"00:00:26","26"
489,"2022-10-23 23:38:18.287","2022-10-23","23:38:18.287000",2022,10,23,23,6,LIE DETECTOR TEST: BETA SQUAD EDITION,https://www.youtube.com/watch?v=cpjhZ7ulH6M,Beta Squad,https://www.youtube.com/channel/UCxOzbkk0bdVl6-tH1Fcajfg,Available,1,"00:22:39","1359"
490,"2022-10-23 23:36:23.722","2022-10-23","23:36:23.722000",2022,10,23,23,6,The Future of Programming,https://www.youtube.com/watch?v=NWGzAwqfOG4,Ben Awad,https://www.youtube.com/channel/UC-8QAzbLcRglXeN_MY9blyw,Available,1,"00:00:27","27"
491,"2022-10-23 23:30:35.771","2022-10-23","23:30:35.771000",2022,10,23,23,6,New Python Coders Be Like...,https://www.youtube.com/watch?v=0MhVkKHYUAY,Mr. P Solver,https://www.youtube.com/channel/UCKaYxkHrmsQePZFpzF9b7sQ,Available,1,"00:02:13","133"
492,"2022-10-23 23:27:48.412","2022-10-23","23:27:48.412000",2022,10,23,23,6,LARGEST SMASH INVITATIONAL OF ALL TIME | Ludwig Smash Invitational,https://www.youtube.com/watch?v=l4nFCvN5dJk,Ludwig,https://www.youtube.com/channel/UCrPseYLGpNygVi34QpGNqpA,Available,1,"09:46:16","35176"
493,"2022-10-23 23:24:01.445","2022-10-23","23:24:01.445000",2022,10,23,23,6,What is the Python Job Delusion?,https://www.youtube.com/watch?v=rDrDZFtLBNs,Stefan Mischook,https://www.youtube.com/channel/UCyUBW72KU30dfAYWLVNZO8Q,Available,1,"00:05:19","319"
494,"2022-10-23 23:21:44.315","2022-10-23","23:21:44.315000",2022,10,23,23,6,Khabib Nurmagomedov Squashes the BEEF between Khamzat Chimaev and his Cousin Abubakar,https://www.youtube.com/watch?v=emPUdTUJtEA,Mr. MMA,https://www.youtube.com/channel/UClqa5u_yxyPKzWDGgHFFeEQ,Available,1,"00:01:31","91"
495,"2022-10-23 23:14:06.060","2022-10-23","23:14:06.060000",2022,10,23,23,6,Khabib Nurmagomedov describes his nerves in corner for Islam Makhachev at UFC 280 | ESPN MMA,https://www.youtube.com/watch?v=gEUfrU8Bf7Y,ESPN MMA,https://www.youtube.com/channel/UCO4AcsPKEkIqDmbeiZLfd1A,Available,1,"00:07:04","424"
496,"2022-10-23 23:10:54.751","2022-10-23","23:10:54.751000",2022,10,23,23,6,"Islam Makhachev: 'Whoever the UFC Puts in Front of Me, I'm Going to Smash These People' | UFC 280",https://www.youtube.com/watch?v=fWyHo6u4yDg,UFC - Ultimate Fighting Championship,https://www.youtube.com/channel/UCvgfXK4nTYKudb0rFR6noLA,Available,1,"00:03:40","220"
497,"2022-10-23 22:46:56.073","2022-10-23","22:46:56.073000",2022,10,23,22,6,Backyard Squirrelympics 3.0- The Summer Games,https://www.youtube.com/watch?v=lg5wznn3IBE,Mark Rober,https://www.youtube.com/channel/UCY1kMZp36IQSyNx_9h4mpCg,Available,1,"00:23:15","1395"
498,"2022-10-23 22:44:29.908","2022-10-23","22:44:29.908000",2022,10,23,22,6,Islam Makhachev buys fan who smashed his screen watching UFC 280 a NEW TV,https://www.youtube.com/watch?v=stxmqtuE0MY,XcellentMMA,https://www.youtube.com/channel/UCT1HijcLLn_LbbNG75zeqAQ,Available,1,"00:01:54","114"
